Item ID,Title,Clicks,Orders,Revenue,Cost,ROAS,Recommended_Bucket,Reason
shopify_mx_6668098567_23214539271,PANTALON TACTICO 5.11 - COVERT KHAKI 2 Black / 32 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6853236293807_50119985955040,CAMISA TACTICA 5.11 - ELLIS SHORT SLEEVE SHIRT Pacific Navy 2 / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10184779975_38323821674671,CAMISA TACTICA 5.11 - STRYKE MANGA LARGA Tundra / 2X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069433426144,PANTALON TACTICO 5.11 - APEX PANTS Burnt / 36 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8856326701280_48770210889952,Playera Táctica 5.11 Sulli UV Crew Short Sleeve - Protección UPF 50+ Fig Heather / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3708225323060_31525457920052,"CINTURON TACTICO 5.11 - 1.5 "" TRAINER BELT Tundra / Small",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7754461839584_45750342156512,SHORTS 5.11 - ATTINA PARA MUJER Overcast Grey / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956138528943_47178709926112,SHORT TACTICO 5.11 - DART SHORT Kangaroo / 36,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_51204065853664,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Stone / 38 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069433688288,PANTALON TACTICO 5.11 - APEX PANTS Ranger Green / 30 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449023111392_50124888604896,POLO 5.11 - SULLI UV Titan Grey Heather / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819825709280_43331313336544,SHORTS TACTICOS 5.11 - TACLITE PARA MUJER Dark Navy / 2,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956242174127_43215696363744,PANTALON TACTICO 5.11 - RIDGE PANT Black / 36 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819826888928_43331318579424,CAMISA TACTICA 5.11 - WATERPROOF RAPID OPS Black / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6762874896559_40041489727663,PLAYERA DEPORTIVA 5.11 - REGINA TANK PARA MUJER Dusty rose / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6037800812719_37278227824815,CAMISA TACTICA 5.11 - MARKSMAN MANGA LARGA Ranger Green / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9467052039_36658152898720,PANTALON TACTICO 5.11 - FAST-TAC URBAN PANTS Black / 40 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547027091680_45750936928480,SHORT DEPORTIVO 5.11 - PT-R BROOKLYN PARA MUJER Black / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_45743544467680,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Coyote / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8014193230048_43926439723232,ACCESORIOS TACTICOS 5.11 - HARDPOINT B175 Kagaroo,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8835180232928_47059888373984,Chamarra Duty Softshell 5.11: resistencia y confort para profesionales Black / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956242174127_50120064860384,PANTALON TACTICO 5.11 - RIDGE PANT Tank Green/Ranger Green / 32 / 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8225754677472_44644447682784,PANTALON TACTICO 5.11 - COALITION PANT Granola / 34 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8225754677472_44644447617248,PANTALON TACTICO 5.11 - COALITION PANT Granola / 30 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611454176_44027703820512,PLAYERA TACTICA 5.11 - HOODED L/S TEE Black / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069432443104,PANTALON TACTICO 5.11 - APEX PANTS Tundra / 34 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050609881312_44027693433056,CHAMARRA TACTICA 5.11 - RADAR PACKABLE HOODED JACKET Coyote / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9200556015840_48772351525088,PLAYERA 5.11 - PERFORMANCE SIN MANGAS XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8858102038752_47635479101664,Playera 5.11 Camo Crest Heather Grey / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6148260167855_37822549721263,PANTALON TACTICO 5.11 - ABR PRO PANT Khaki / 44 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611028192_45688803754208,PANTALON TACTICO 5.11 - SPIRE PARA MUJER Kangaroo / 12,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7887450636512_43508855505120,BOLSA DEPORTIVA 5.11 - PT-R WEIGHT KIT 100 LB Kangaroo,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8824951636192_47178660610272,Sujetador 5.11 PT-R Max Effort Racerback – Soporte Medio para Entrenos Ranger Green 2 / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_1500359589940_13817329385524,PANTALON TACTICO 5.11 - EDGE CHINO PANT Dark Navy / 28 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4489796059188_44170628825312,TENNIS TACTICOS 5.11 - A/T TRAINER Brown Duck / 8 MX,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547027091680_50119982711008,SHORT DEPORTIVO 5.11 - PT-R BROOKLYN PARA MUJER Volcanic Canopy Camo / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547119988960_45751539335392,PLAYERA DEPORTIVA 5.11 - PT-R INTERVAL TEE Peppercorn / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9448983101664_50124700844256,PANTALON TACTICO 5.11 - INDUSTRY PARA MUJER 12,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9448986476768_50124728336608,LEGGING 5.11 - VALKYRIE PARA MUJER Black / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6366412551_28434477767,PANTALON TACTICO 5.11 - RIDGELINE PANTS Battle Brown / 38 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819838718176_43331341877472,SHORT TACTICO 5.11 - ABR SHORT Khaki / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6668098567_23214537607,PANTALON TACTICO 5.11 - COVERT KHAKI 2 Khaki / 34 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8856326701280_48770210988256,Playera Táctica 5.11 Sulli UV Crew Short Sleeve - Protección UPF 50+ Fig Heather / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9094454083808_48404684472544,SUDADERA 5.11 - FRAME HOODIE PARA MUJER Black / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3713045332020_48772132798688,CAMISA TACTICA 5.11 - AERIAL MANGA CORTA Black / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956138528943_45737432580320,SHORT TACTICO 5.11 - DART SHORT Tank Green / 36,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8835989668064_47068557508832,PLAYERA 5.11 - PT-R BRICK PARA MUJER Black / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6037800812719_37278227792047,CAMISA TACTICA 5.11 - MARKSMAN MANGA LARGA Ranger Green / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_422401638437_28649302360116,CAMISA TACTICA 5.11 - STRYKE MANGA CORTA TDU Green / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825107382496_47000988549344,Pantalón 5.11 Apex Softshell – Resistente al Clima y Cómodo Khaki / 38 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_47882537173216,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Ranger Green / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9467052039_45772954435808,PANTALON TACTICO 5.11 - FAST-TAC URBAN PANTS Black / 44 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956138528943_45737432318176,SHORT TACTICO 5.11 - DART SHORT Pacific Navy / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8642864283872_46082457174240,CALZONCILLO PERFORMANCE 5.11 Black / 2XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_5296258449568_43331045327072,PANTALON TACTICO 5.11 - ICON PARA MUJER Ranger Green / 8 L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6037800812719_45736794751200,CAMISA TACTICA 5.11 - MARKSMAN MANGA LARGA Sage Green / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8681555886304_46269996630240,CHAMARRA RISK Dark Navy / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6853236293807_47340522569952,CAMISA TACTICA 5.11 - ELLIS SHORT SLEEVE SHIRT Storm / X-Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833179872_43922506744032,CHAMARRA TACTICA 5.11 - LEONE SOFTSHELL PARA MUJER Black / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4169395109940_30320363503668,CHAMARRA TACTICA 5.11 - VALIANT DUTY Sheriff Green / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_47882540220640,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM TDU Green / 40 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3716801232948_28776793440308,PLAYERA DEPORTIVA 5.11 - FREYA TOP PARA MUJER Blueprint Heather / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_45743544598752,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Coyote / 30 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272351953120_44876396462304,Sudadera Stratos 5.11 – Comodidad y Rendimiento en Cada Movimiento Ensign Blue / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833736928_43654534463712,PARCHE TACTICO 5.11 - BOLT AND ARROWHEAD,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8225754480864_44644444930272,PANTALON TACTICO 5.11 - WOMEN AVALON PANT PARA MUJER Black Ash / 6,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272350839008_47788994363616,POLO TACTICA 5.11 - FLEX MANGA CORTA Titan Grey / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069432508640,PANTALON TACTICO 5.11 - APEX PANTS Tundra / 36 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_34516701708448,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Stone / 40 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8683826839776_47551712002272,CAMISA TACTICA 5.11 - FREEDOM FLEX MANGA CORTA Black / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7754461839584_43120368353504,SHORTS 5.11 - ATTINA PARA MUJER Black / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8685063766240_46285486817504,SHORT TACTICO 5.11 - HIKE-AMP Pacific Navy / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6366412551_43245290029280,PANTALON TACTICO 5.11 - RIDGELINE PANTS Black / 40 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449023111392_50124888309984,POLO 5.11 - SULLI UV Cobalt Blue Deer Fern / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272350707936_44876391940320,CHAMARRA TACTICA 5.11 - ADVENTURE RAIN SHELL PARA MUJER Trekking Green / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928832753888_47093055062240,CHAMARRA TACTICA 5.11 - LOUISE PARA MUJER Sangria Check / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8857621496032_47180882149600,Playera Rapid Grit 5.11 | Manga Larga para Entrenamiento Volcanic / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8529600807136_45710445347040,CAMISA TACTICA 5.11 - V.XI SIGURD MANGA CORTA Storm / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8991192875232_50124869501152,PLAYERA 5.11 - SULLI UV CREW MANGA LARGA White / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050609717472_45782383591648,"CINTURON TACTICO 5.11 - OPERATOR 1.75"" INCH BELT TDU Green / Small",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10664622727_47433085550816,PANTALON TACTICO 5.11 - FAST-TAC CARGO PANTS Charcoal / 28 / 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_1500359589940_13817329221684,PANTALON TACTICO 5.11 - EDGE CHINO PANT Dark Navy / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9094085935328_50124872351968,CAMISA 5.11 - JEFFERSON MANGA LARGA Icelandic / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8874744185056_47295554355424,Cummerbund QR 5.11 – Banda Lateral para Chaleco Táctico Multicam / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8873921413344_47293217046752,Pantalón táctico 5.11 Traction Ranger Green 2 / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8878564606176_47331223601376,Polo táctica 5.11 Helios Charcoal / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_45745296507104,PANTALON TACTICO 5.11 - APEX PANTS Khaki / 40 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272350839008_50120005943520,POLO TACTICA 5.11 - FLEX MANGA CORTA Ranger Green / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096901562592_45751403086048,CHAMARRA DEPORTIVA 5.11 - STRATOS FULL ZIP PARA MUJER Deep Sea / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272351953120_44876396429536,Sudadera Stratos 5.11 – Comodidad y Rendimiento en Cada Movimiento Ensign Blue / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8691573293280_46315325063392,JEAN 5.11 - DEFENDER-FLEX JEAN CORTE REGULAR Medium Wash Indigo / 32 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7919751463136_43624544665824,PARCHE TACTICO 5.11 - FRESH AND FAST,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8835184197856_47059913703648,Pantalón Apex Softshell 5.11: funcionalidad para invierno Dark Navy / 8,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9018759872736_47879473266912,PLAYERA 5.11 - TROPOS BASELAYER Black / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9631906595040_51221643133152,SUDADERA 5.11 - BALLISTIC MEDITATE,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611454176_45702446186720,PLAYERA TACTICA 5.11 - HOODED L/S TEE Spartan / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9094098223328_48467062358240,SHORT 5.11 - TRAIL SHORT LITE 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7655389790432_42777653313760,CAMISA TACTICA 5.11 - TACLITE PRO MANGA CORTA TDU Green / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956086001839_40711867760815,SHORTS 5.11 - MERINA PARA MUJER Turbulence / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_48396564758752,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Storm / 30 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8691573293280_46315324899552,JEAN 5.11 - DEFENDER-FLEX JEAN CORTE REGULAR Stone Wash Indigo / 40 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9447735591136_50120696627424,MOCHILA TACTICA 5.11 - MVR 35L Dark Earth,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422255018036_48173574652128,PANTALON TACTICO 5.11 - DEFENDER-FLEX JEAN-SLIM Concrete Wash / 32 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8738608152800_46568968388832,TOP DEPORTIVO 5.11 - PT-R MAX EFFORT CROP PARA MUJER Purple Prep / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611814624_47786151182560,SHORT DEPORTIVO 5.11 - PT-R HAVOC PRO SHORT Storm / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10664622727_45745586503904,PANTALON TACTICO 5.11 - FAST-TAC CARGO PANTS Black / 36 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833868000_43654534758624,PARCHE TACTICO 5.11 - MOUNTAINEER,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_51204065820896,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Stone / 36 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10669158087_45773568311520,JEAN 5.11 - DEFENDER-FLEX JEAN CORTE RECTO Stone Wash Indigo / 36 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6366412551_43245290684640,PANTALON TACTICO 5.11 - RIDGELINE PANTS Dark Navy / 38 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_47477883470048,PANTALON TACTICO 5.11 - MERIDIAN PANT New DCU / 40 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833900768_46877959487712,CAMISA TACTICA 5.11 - IGOR DE CUADROS MANGA LARGA Kombu Houndstooth / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8824951636192_47000555159776,Sujetador 5.11 PT-R Max Effort Racerback – Soporte Medio para Entrenos Deep Sea Winter Warrior Camo / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10184779975_28649317433396,CAMISA TACTICA 5.11 - STRYKE MANGA LARGA Khaki / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6136607146159_37815972692143,PARCHE TACTICO 5.11 - WINGED BOOTS BLUE,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8856346165472_48770231697632,Sudadera 5.11 Sulli UV Hood Long Sleeve - Protección UPF 50+ Cobalt Blue Heather / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069432967392,PANTALON TACTICO 5.11 - APEX PANTS Storm / 36 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10669158087_45782229745888,JEAN 5.11 - DEFENDER-FLEX JEAN CORTE RECTO Dark Night Wash / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833900768_46878019846368,CAMISA TACTICA 5.11 - IGOR DE CUADROS MANGA LARGA Pepper Houndstooth / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3713215823924_28757239922740,CAMISA TACTICA 5.11 - MEADOW TOP PARA MUJER Nectar Herringbone / X-Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819827020000_43331319267552,PLAYERA TACTICA 5.11 - UTILI-T 3PK MANGA CORTA Black / 2X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8017989861600_43934456348896,TENNIS TACTICOS 5.11 - 5.11 A/T MID WATERPROOF Dark Coyote / 9 MX,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6931237575_44912160899296,PANTALON TACTICO 5.11 - STRYKE PARA MUJER Dark Navy / 0 / Regular,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10184779975_43331051880672,CAMISA TACTICA 5.11 - STRYKE MANGA LARGA Dark Navy / 3X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9200561094880_48772393238752,SHORT 5.11 - PT-R VANDAL CCW 8IN SHORT Storm / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6037800812719_47785592029408,CAMISA TACTICA 5.11 - MARKSMAN MANGA LARGA Greenstone / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8990127096032_47786120970464,SUDADERA 5.11 - SULLI UV HOOD PARA MUJER Diplomat Heather / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825122652384_47001051594976,"Chamarra 5.11 Duty Softshell – Resistente, Cómoda y Funcional Ranger Green 2 / XL",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8838962118880_47078464291040,CAMISA TACTICA 5.11 - V.XI XTU RAPID MANGA LARGA PARA MUJER Ranger Green 2 / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819824398560_43331308716256,PLAYERA 5.11 - USA FLAG STICKS PARA MUJER Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272360472800_44876410781920,PANTALON TACTICO 5.11 - APEX PANT PARA MUJER Dark Navy / 14,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9200564044000_48772420501728,SHORT 5.11 - HAVOC 5IN L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_45745296048352,PANTALON TACTICO 5.11 - APEX PANTS Khaki / 28 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8064140148960_48475470463200,PANTALON TACTICO 5.11 - EDGE CHINO 2.0 Kangaroo / 30 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8683990417632_46280458535136,TOP DEPORTIVO 5.11 - PT-R INTERVAL TANK PARA MUJER Purple Prep / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6148260167855_37822550278319,PANTALON TACTICO 5.11 - ABR PRO PANT Black / 44 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050610733280_44027697856736,CINTURON TACTICO 5.11 - MAVERICK EDC 1.5 BELT Black / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10182098503_41856612231,SHORT TACTICO 5.11 - STRYKE SHORT Dark Navy / 36,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8990078173408_47785941041376,CHAMARRA 5.11 - CARMEN SHIRT JKT PARA MUJER Sand Dune Plaid / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_45745296769248,PANTALON TACTICO 5.11 - APEX PANTS Dark Navy / 36 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7754461839584_46285452476640,SHORTS 5.11 - ATTINA PARA MUJER Deep Sea / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9045115109600_48048583278816,NAVAJA 5.11 - BRADDOCK DP MINI Kangaroo,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611650784_45737249505504,PLAYERA DEPORTIVA 5.11 - PT-R CHARGE S/S 2.0 Mineral Blue Heather / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069431853280,PANTALON TACTICO 5.11 - APEX PANTS Volcanic / 30 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10182098503_41856612743,SHORT TACTICO 5.11 - STRYKE SHORT Battle Brown / 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_28978559239,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Charcoal / 32 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9447546618080_50120025964768,CAMISA 5.11 - IGOR PRINT MANGA LARGA L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7754461839584_45750342222048,SHORTS 5.11 - ATTINA PARA MUJER Overcast Grey / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_51204066967776,PANTALON TACTICO 5.11 - TACLITE PRO PANTS TDU Green / 30 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422554419252_31525944328244,PANTALON TACTICO 5.11 - ICON PANTS Ranger Green / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
